applicant_id,age,monthly_income,annual_income,employment_type,years_employed,existing_loans,credit_score,emi_to_income_ratio,geo_mismatch,video_stress_score,default_label
c5afc499,42,34093,409118,salaried,7,2,717,0.4723,0,0.1828,0
650185f3,37,35178,422138,salaried,0,0,734,0.1384,0,0.4935,0
1258ce77,21,26196,314353,salaried,0,0,882,0.5096,0,0.5309,1
a5991f7f,26,37379,448551,business,2,2,763,0.2649,0,0.5999,0
90f61759,30,42790,513481,self_employed,2,0,606,0.5892,0,0.6054,1
ce021880,32,24428,293145,salaried,4,1,797,0.3789,0,0.4473,0
7cdee0d7,47,40296,483562,salaried,9,0,695,0.5201,0,0.2136,1
9f1bef9a,65,14875,178500,salaried,11,0,619,0.4418,0,0.1897,0
264462f6,21,61924,743090,salaried,0,1,636,0.1102,0,0.0274,0
3d6d9346,38,20414,244977,salaried,0,0,684,0.3236,0,0.1392,0
e7f09173,35,16298,195585,salaried,0,2,738,0.5335,0,0.2439,1
3b839b4c,33,28267,339209,salaried,3,2,585,0.3338,0,0.0746,0
56504192,40,39273,471277,self_employed,0,4,767,0.5921,0,0.3566,1
d20c7975,36,31030,372371,salaried,4,1,650,0.1553,1,0.3087,0
40869914,31,51163,613960,self_employed,3,3,717,0.5538,0,0.1958,1
cd15648a,35,31897,382775,salaried,1,2,623,0.2164,0,0.0275,0
b1c71e7d,40,32488,389860,business,8,2,725,0.1209,0,0.2002,0
31612ed9,39,33529,402356,salaried,5,2,616,0.1349,0,0.2177,0
9a883616,36,76985,923826,salaried,1,3,715,0.3148,0,0.2742,0
2b0876b1,29,29676,356123,self_employed,2,3,597,0.2304,0,0.1019,0
3a7dbc5b,63,110991,1331899,salaried,11,1,738,0.4743,1,0.3752,0
89ebc925,38,87626,1051519,salaried,4,1,819,0.5073,0,0.3722,1
e73ed8d0,42,21062,252745,salaried,1,0,714,0.137,0,0.5571,0
d01dfd4a,29,54566,654802,salaried,1,0,661,0.346,0,0.1863,0
d171f1c6,36,27257,327089,salaried,3,0,796,0.2634,0,0.1145,0
a43c69aa,36,38455,461460,self_employed,3,0,627,0.4849,0,0.5788,0
cb8cdabc,21,17521,210253,salaried,0,1,769,0.595,0,0.0659,1
b65d983f,27,34666,415994,salaried,2,0,701,0.5381,0,0.5852,1
bc26abaa,27,126509,1518112,salaried,2,0,737,0.598,0,0.2287,1
50933089,28,25427,305124,self_employed,2,2,811,0.4671,0,0.0766,0
c017d825,24,50954,611450,salaried,1,1,684,0.1408,0,0.5069,0
e9c676b8,35,38625,463506,business,5,1,632,0.1382,0,0.4039,0
14388fe5,48,28781,345373,salaried,10,1,464,0.2488,0,0.2696,1
2d5eacdb,36,63202,758434,salaried,5,2,686,0.1291,0,0.1152,0
5d7e0918,23,29755,357065,salaried,0,1,538,0.4464,0,0.1615,1
5a90a264,24,35980,431762,salaried,0,0,766,0.4657,0,0.1118,0
b6cfe84e,31,40741,488898,self_employed,4,0,752,0.1225,0,0.1842,0
f7cafc8d,21,63388,760660,student,0,2,712,0.4483,0,0.1052,0
46023ee3,38,30726,368715,business,4,0,666,0.4631,0,0.208,0
574e5387,48,101283,1215404,salaried,10,3,472,0.3577,1,0.2955,1
b0daa250,29,16338,196059,salaried,0,1,681,0.5933,0,0.3694,1
33e2e6f2,35,27942,335307,business,3,1,578,0.5718,1,0.2474,1
d37b4cdd,30,63858,766298,self_employed,0,1,628,0.2465,0,0.5042,0
7c8b5fb3,28,28331,339981,self_employed,1,0,690,0.5571,0,0.6124,1
08a1158c,36,39535,474423,business,6,2,605,0.4158,0,0.2358,0
0e39486c,28,23716,284603,salaried,2,1,722,0.4192,0,0.1733,0
9759c11f,26,19303,231645,self_employed,2,1,602,0.4117,0,0.1183,0
663d648a,21,28984,347812,self_employed,0,1,632,0.1861,0,0.2771,0
528f5493,35,51378,616546,business,1,1,668,0.427,0,0.2375,0
ef947cf6,45,27866,334394,salaried,3,0,775,0.3233,0,0.1111,0
f49c5fb0,42,35111,421343,salaried,2,0,644,0.4391,0,0.1673,0
c8fb71c0,49,29172,350069,salaried,12,2,715,0.4221,1,0.4136,0
5d118a6b,28,49671,596052,salaried,2,0,887,0.4123,0,0.423,0
a4211254,43,17775,213303,salaried,5,3,714,0.1723,0,0.3341,0
124e0e80,23,34754,417051,student,0,0,653,0.4193,0,0.0952,0
e035462f,42,31245,374950,salaried,1,1,696,0.1865,0,0.2318,0
df74c2a9,51,24270,291241,salaried,7,1,606,0.5917,0,0.3808,0
039e53b9,39,63200,758405,salaried,7,0,692,0.4385,0,0.2619,0
39bbe7c2,51,16746,200954,business,3,0,596,0.1817,0,0.56,1
348d2908,29,43033,516397,salaried,2,2,624,0.3179,0,0.2316,0
bb48208a,33,44842,538108,self_employed,0,1,626,0.5597,0,0.1328,1
d3832b01,25,30624,367490,salaried,0,1,689,0.3588,0,0.2371,0
205702c5,35,87739,1052879,self_employed,5,2,597,0.4755,0,0.0354,0
73b60dbf,37,44377,532531,salaried,3,3,716,0.1787,0,0.1981,0
e066f8e0,35,26461,317532,salaried,2,1,679,0.2517,0,0.5059,0
e62e47a1,30,48192,578308,self_employed,0,3,729,0.2826,0,0.1866,0
84e3881a,30,29556,354683,business,2,0,751,0.1935,0,0.3154,0
18126fbb,38,30455,365462,salaried,7,2,680,0.4441,0,0.3837,0
6cf392a0,33,60680,728163,self_employed,1,0,779,0.2206,1,0.1245,0
68c566b2,23,46647,559773,self_employed,0,0,740,0.2177,0,0.2695,0
f1b59338,21,59264,711174,salaried,0,1,544,0.2599,0,0.4331,1
3c73ddfe,29,11953,143438,student,3,1,644,0.315,0,0.3107,0
68c6e980,21,42952,515429,salaried,0,1,853,0.1173,0,0.393,0
dac536b2,26,72560,870721,salaried,1,2,708,0.505,0,0.2305,1
87a79063,30,22132,265584,student,0,3,900,0.2257,1,0.4972,0
afab250e,33,39621,475461,self_employed,2,0,665,0.1097,0,0.1664,0
22e7045c,28,33177,398125,self_employed,0,0,603,0.3222,0,0.2635,0
15731414,56,50756,609081,self_employed,7,1,690,0.2087,0,0.3785,1
c28a15c4,22,28743,344916,student,0,3,765,0.3555,0,0.2268,0
7192e8d9,47,52549,630599,self_employed,3,1,584,0.3528,1,0.3971,0
27c76ee3,33,32286,387439,self_employed,2,1,666,0.5955,0,0.1672,1
aca0a86c,28,124961,1499536,salaried,1,1,727,0.5335,0,0.2284,1
00f8565c,40,43341,520098,salaried,7,2,679,0.551,0,0.2843,1
a30d5b31,30,103135,1237630,salaried,3,2,759,0.2601,0,0.0564,0
a4fb02fd,26,49297,591568,business,1,1,484,0.1294,0,0.6664,0
1d4352ec,52,31048,372584,salaried,0,0,634,0.2383,0,0.2815,0
4cd4c136,21,37532,450390,salaried,0,1,749,0.3144,0,0.2582,0
3fe5ea31,32,43861,526341,salaried,1,3,576,0.1922,0,0.1391,0
7b9fba40,36,13115,157384,salaried,5,0,637,0.2246,0,0.6662,0
4a5adb1d,49,56801,681620,business,12,0,648,0.5966,0,0.3616,1
d23c16e7,31,39756,477079,salaried,4,0,630,0.5449,0,0.6365,1
a54cb474,61,47098,565183,self_employed,14,3,811,0.3921,0,0.1267,0
59dc4190,42,48664,583968,salaried,6,0,637,0.5653,0,0.4571,1
350cd56c,21,20575,246908,salaried,0,1,810,0.2976,0,0.5642,0
60d6c5f2,21,38309,459710,self_employed,0,0,704,0.2819,1,0.4827,0
b4871970,37,36942,443312,business,6,1,711,0.4178,0,0.1803,0
a853f9c3,23,21026,252320,self_employed,0,0,812,0.4123,0,0.3932,0
6849089b,40,70734,848809,business,3,1,740,0.2335,0,0.0297,0
754d95a8,30,85483,1025802,student,1,2,671,0.5178,0,0.4892,1
aa9ca3ee,23,30909,370917,business,1,3,621,0.508,0,0.2649,1
66155f68,25,46273,555286,salaried,0,0,378,0.3339,0,0.3212,1
81e67349,43,35778,429339,salaried,7,1,686,0.2059,0,0.1816,0
22fe4732,21,31210,374528,self_employed,0,0,528,0.2754,0,0.2071,1
665f5f60,45,30001,360013,self_employed,4,3,698,0.3366,0,0.2008,0
639a2bcd,45,20779,249351,salaried,2,2,655,0.4576,0,0.247,0
5f6d7128,31,43145,517741,self_employed,2,2,465,0.4207,0,0.7033,1
e480fbe6,21,27474,329694,salaried,0,1,819,0.5605,0,0.436,1
e6ef283b,40,47903,574845,self_employed,6,5,690,0.4689,0,0.2637,0
36f94619,30,29853,358238,salaried,1,2,725,0.1143,0,0.4285,0
4445632f,21,21468,257617,business,0,0,564,0.3173,0,0.3501,0
56d0429e,54,26718,320617,salaried,7,2,829,0.1291,0,0.2705,0
24c0cbba,26,42636,511639,salaried,1,2,708,0.3735,0,0.2591,0
85fc724a,21,31034,372411,salaried,0,0,713,0.4882,0,0.4659,0
ad3f5790,37,23895,286744,self_employed,5,0,563,0.3663,0,0.5795,0
92ac19e1,34,74636,895636,business,0,4,686,0.1663,0,0.3051,0
5623f783,49,19628,235536,business,10,0,539,0.3442,0,0.2487,1
39911cfe,31,65006,780082,salaried,0,0,601,0.1905,0,0.1506,0
bac0b0d7,31,60034,720416,self_employed,1,1,678,0.1714,0,0.063,0
50fc14de,38,53838,646066,self_employed,5,1,743,0.2166,0,0.1808,0
2c10e8f3,36,50983,611796,salaried,5,3,668,0.4568,0,0.1902,0
18961c30,37,25546,306559,salaried,7,3,696,0.1652,0,0.2576,0
11cec4bc,37,28197,338369,salaried,4,1,873,0.2089,0,0.3845,0
80af9263,36,85927,1031125,self_employed,0,0,685,0.4124,0,0.2822,0
431abcdb,30,58196,698354,salaried,3,2,762,0.3776,1,0.2874,0
2e9c70c4,43,45351,544221,self_employed,5,2,669,0.4818,0,0.2135,0
0bb0000e,31,28045,336547,business,3,2,522,0.4935,0,0.07,1
e858a80d,43,24329,291958,business,8,0,603,0.3298,0,0.3455,0
2ccb01ff,48,21502,258024,business,10,1,750,0.2311,1,0.1753,0
770728e8,28,26549,318593,student,3,1,626,0.4601,0,0.1561,0
3b601152,59,32182,386192,salaried,11,1,601,0.4236,0,0.5117,0
93fd7a25,27,39171,470053,salaried,0,1,770,0.2326,0,0.4919,0
a85282b1,27,62466,749594,salaried,1,0,608,0.3632,0,0.1742,0
be071344,40,95138,1141656,salaried,0,5,685,0.3116,0,0.2731,0
28652a5b,39,71598,859187,business,7,1,743,0.2118,0,0.0215,0
6579d13d,35,20610,247331,salaried,3,2,753,0.1897,0,0.123,0
74ee89db,43,25867,310410,salaried,8,3,815,0.5857,0,0.2281,1
b77a0d71,37,23687,284253,business,1,0,535,0.245,0,0.2062,1
feeef196,55,59739,716869,salaried,6,0,659,0.1719,0,0.0861,0
8d80b833,34,52115,625383,salaried,1,1,724,0.3952,0,0.1022,0
e66da544,26,29417,353006,business,0,1,900,0.4077,0,0.4595,0
f91d478d,29,35006,420075,salaried,0,2,614,0.3667,0,0.2976,0
1c331786,39,40742,488908,self_employed,5,0,751,0.3259,0,0.2727,0
04e94cde,39,47328,567939,self_employed,0,1,737,0.4947,0,0.2121,0
0511be14,37,64675,776100,salaried,4,4,614,0.4196,1,0.1543,0
9b2afab5,26,40627,487524,business,2,1,695,0.2498,0,0.3616,0
fb11a546,46,33720,404644,self_employed,4,0,595,0.5214,0,0.4509,0
7901c222,54,44570,534848,salaried,8,2,646,0.5837,0,0.2568,1
28bbf0c1,35,33708,404499,salaried,3,2,608,0.2792,0,0.4487,0
d7f69087,53,44359,532315,salaried,6,1,631,0.3632,0,0.2211,0
b3b43d4b,43,34073,408886,self_employed,5,2,770,0.2899,0,0.2946,0
d31d099e,57,63356,760273,salaried,2,1,790,0.4356,1,0.5417,0
ff715230,39,65845,790140,salaried,2,0,667,0.4798,0,0.1965,0
bfa161ab,36,33897,406775,salaried,1,1,646,0.5194,0,0.4904,1
f4c3d364,43,94365,1132389,salaried,0,1,643,0.1764,1,0.1738,0
3625c427,30,40577,486934,salaried,3,1,679,0.2057,0,0.1607,0
2d42e88a,39,44749,536996,salaried,4,1,685,0.4867,0,0.332,0
d1e993f8,48,70704,848451,salaried,3,1,552,0.3402,0,0.2629,0
4a4b2d88,43,91990,1103881,salaried,2,1,731,0.4405,0,0.1539,0
302160a6,34,62876,754513,salaried,0,0,601,0.4772,0,0.0809,0
ce790034,37,42915,514989,salaried,1,2,559,0.3411,0,0.3301,0
ef5c0380,42,31208,374507,salaried,0,0,876,0.1647,0,0.1262,0
097a4568,42,42656,511876,salaried,0,1,694,0.543,0,0.134,1
18d3baf4,42,48450,581408,self_employed,1,0,503,0.2877,0,0.242,1
90ef61b3,38,44633,535599,salaried,2,2,761,0.1553,0,0.0791,0
4f7d2995,26,33376,400521,salaried,1,1,741,0.3719,0,0.248,0
8f3b33dd,28,26288,315466,self_employed,1,0,669,0.1135,0,0.2693,0
eeca7919,39,40434,485210,self_employed,4,1,716,0.5221,0,0.0612,1
63c5ea0b,43,27356,328279,student,9,2,788,0.1842,0,0.3862,0
10cc004c,42,17218,206627,self_employed,5,2,651,0.5701,0,0.2886,1
dbd3e487,28,24526,294316,salaried,2,1,719,0.2333,0,0.2684,0
551f1ed6,33,29800,357600,salaried,2,2,565,0.3947,0,0.3215,0
d8e6a518,23,25525,306310,salaried,0,0,770,0.2747,0,0.2028,0
37d22362,21,40019,480238,salaried,0,0,625,0.5401,0,0.2,1
f5504c40,35,20504,246058,self_employed,5,1,644,0.3355,0,0.2288,0
2bdd99bd,48,21498,257987,salaried,11,3,786,0.3743,0,0.1189,0
b5a7fa0e,35,63454,761451,salaried,6,2,626,0.3724,0,0.1393,0
5f1886ba,54,54736,656837,self_employed,13,0,628,0.5861,0,0.2614,1
a6735457,33,41236,494835,salaried,4,3,685,0.2441,0,0.2732,0
08477005,35,67387,808654,salaried,5,1,727,0.185,0,0.4433,0
bf122f02,25,26007,312090,student,1,1,631,0.2728,0,0.2435,1
898fd6e2,31,49904,598854,salaried,2,0,686,0.3094,0,0.4358,0
e851c9b5,23,32796,393562,salaried,0,0,612,0.45,0,0.5471,0
824bb72f,21,69735,836829,business,0,1,646,0.5309,0,0.1885,1
8379da20,23,39586,475037,business,0,0,638,0.2598,0,0.192,0
03f8fcc5,35,23974,287692,salaried,2,2,711,0.5009,0,0.231,1
0c7fdefe,27,65812,789749,self_employed,2,2,683,0.4885,0,0.0871,1
5957e6f6,30,29786,357439,salaried,4,1,792,0.1089,0,0.1543,0
5c346f42,39,20947,251375,salaried,7,2,759,0.2648,0,0.7875,0
adccb673,21,70607,847291,salaried,0,0,770,0.2787,0,0.5301,0
dc13e133,35,47404,568853,salaried,3,2,693,0.5148,1,0.3325,1
a1c50279,43,24090,289087,self_employed,5,1,466,0.4218,0,0.2315,1
70023a95,44,33920,407045,business,1,1,840,0.152,0,0.0347,0
d22285f9,40,33481,401778,self_employed,4,2,621,0.2578,0,0.1579,0
819746ae,34,23767,285211,salaried,4,1,807,0.262,0,0.1516,0
91430077,28,24153,289844,salaried,2,0,791,0.496,0,0.2055,0
71ccbd04,34,33976,407720,salaried,3,1,553,0.4861,0,0.0168,0
60884759,51,55294,663537,salaried,8,1,631,0.1157,0,0.3387,0
ba6324de,37,51708,620504,salaried,1,1,781,0.4003,0,0.3635,0
d4a12c57,33,27735,332825,salaried,5,1,566,0.112,0,0.221,0
56c3359e,40,51672,620069,salaried,8,1,625,0.2517,1,0.4913,0
dced6688,35,69461,833541,salaried,6,2,715,0.549,0,0.1975,1
5ebacc7b,37,24137,289655,salaried,3,0,727,0.2209,0,0.6575,0
be18da21,32,49425,593106,salaried,2,1,620,0.2977,0,0.3152,0
48c14102,30,35751,429013,business,1,0,709,0.5162,0,0.3771,1
85560d59,44,31413,376959,salaried,1,0,768,0.3766,0,0.1611,0
8d822c5b,21,35770,429244,salaried,0,0,823,0.2825,0,0.801,0
96f51a13,39,51175,614101,salaried,0,0,720,0.1304,0,0.486,0
3cd1fa25,30,20125,241510,student,1,1,770,0.3515,0,0.0076,0
a3d21f1d,21,35531,426374,salaried,0,0,807,0.127,0,0.4067,0
e002b345,25,30119,361432,salaried,1,2,721,0.453,0,0.399,0
e35557f7,34,35849,430194,business,5,0,881,0.459,0,0.2619,0
e243dc37,36,32673,392080,salaried,2,1,673,0.2942,0,0.3967,0
4c5c8a13,42,25323,303877,salaried,7,1,813,0.5679,0,0.431,1
813a76c7,43,82956,995472,salaried,6,2,676,0.3521,0,0.176,0
0ee97a22,21,10935,131223,salaried,0,0,731,0.427,0,0.5089,0
2464ef1e,38,45902,550824,salaried,5,1,532,0.2405,0,0.07,1
9619ab21,42,46068,552821,salaried,3,1,762,0.527,0,0.1883,1
f43167a5,37,36784,441410,salaried,0,2,823,0.188,1,0.3789,0
b594f30f,40,40240,482880,salaried,1,2,702,0.3401,1,0.2671,0
3d76a683,21,47274,567299,salaried,0,2,705,0.3624,0,0.4365,1
283d2332,25,28024,336288,salaried,0,2,900,0.4672,0,0.0915,0
64fa562b,48,30125,361501,salaried,1,3,683,0.1982,0,0.1844,0
152a7657,32,30812,369749,self_employed,2,1,704,0.1513,0,0.2599,0
7797932c,57,44043,528522,business,16,2,731,0.1491,0,0.2442,0
1d499686,22,44784,537415,business,0,0,660,0.4985,0,0.3091,0
59b9f29a,50,22161,265939,salaried,9,1,653,0.4724,0,0.1564,0
3a3d0a16,28,34610,415322,salaried,2,1,534,0.3542,0,0.1535,1
153fb827,43,27027,324326,self_employed,1,2,673,0.2947,0,0.3363,0
3cbfa5ce,32,23378,280539,salaried,2,2,559,0.489,0,0.3526,0
288da0e2,36,28822,345874,self_employed,1,1,692,0.5522,0,0.0687,1
82f4b07b,40,21561,258739,salaried,2,1,778,0.2295,0,0.2643,0
e2f71fa5,28,15845,190145,self_employed,2,1,740,0.4111,0,0.3045,0
34083993,43,37056,444680,self_employed,5,1,742,0.421,0,0.3105,0
b2613891,32,54502,654031,business,0,0,680,0.5953,0,0.0804,1
f2ba43d9,36,31064,372774,self_employed,0,2,599,0.3112,0,0.6638,0
ce6d3b1a,21,54044,648538,business,0,2,830,0.3689,0,0.384,0
e47fc75e,31,50480,605761,self_employed,3,0,604,0.1269,0,0.039,0
2a6b978d,47,24121,289455,business,4,3,703,0.2425,0,0.5077,0
86137544,41,24600,295203,salaried,6,1,584,0.1137,0,0.1226,0
92dfd9d0,43,18705,224460,self_employed,4,0,728,0.2085,0,0.1789,0
b282518c,35,39653,475837,business,3,1,630,0.4237,0,0.2498,0
e7303564,51,44824,537893,salaried,0,2,667,0.4789,0,0.3496,0
09fcfbf3,37,35530,426366,self_employed,4,2,573,0.4284,0,0.0801,0
a1d7e3d1,28,25126,301518,salaried,1,1,689,0.3575,0,0.0766,0
f5d99d84,43,34306,411681,salaried,0,1,707,0.3554,0,0.2457,0
aeeab673,44,48553,582647,salaried,5,4,724,0.4356,0,0.4217,0
69813b51,41,46359,556310,self_employed,8,1,646,0.1701,0,0.0737,0
b9b3e6e5,30,44754,537057,salaried,3,3,689,0.3876,0,0.0757,1
9cbb885d,37,40895,490740,salaried,6,0,609,0.1778,0,0.2764,0
1b2540cd,48,59403,712840,self_employed,0,2,712,0.3434,0,0.4504,0
ef0a0c69,39,22839,274076,salaried,4,1,723,0.3604,0,0.1346,0
ed07839d,21,26988,323867,salaried,0,1,660,0.21,0,0.1947,0
ef7bf849,28,23261,279138,salaried,0,3,617,0.3061,0,0.325,0
8320acc6,28,29502,354026,salaried,2,0,896,0.5885,0,0.4787,1
e88e3791,27,68426,821116,salaried,2,0,811,0.5201,0,0.4081,1
733d51f8,21,25147,301771,business,0,2,607,0.5519,0,0.4618,1
e8d569a7,53,25345,304151,self_employed,7,1,613,0.3449,0,0.4355,0
74eab8e4,26,16432,197188,salaried,1,1,638,0.4467,0,0.0791,0
8f86ba21,26,47063,564757,self_employed,1,1,679,0.3661,0,0.1334,0
d52eb770,21,34740,416885,salaried,0,3,755,0.3919,0,0.3189,0
b887012b,43,65889,790673,salaried,0,3,697,0.3642,0,0.5566,0
8e4fa20c,34,66079,792955,salaried,2,0,703,0.1597,1,0.2211,0
ee201bbb,31,21301,255623,salaried,1,1,605,0.1679,0,0.2467,0
0a29c34a,32,34073,408884,salaried,4,5,890,0.2856,0,0.2184,0
4a99c560,40,62231,746782,salaried,4,1,682,0.5904,1,0.0999,1
d5309a42,30,25241,302902,business,0,1,760,0.5736,0,0.3649,1
35616498,21,54673,656077,self_employed,0,0,732,0.2669,0,0.2694,0
96834b18,22,11471,137653,business,0,1,644,0.4611,0,0.1095,0
f55b39e2,21,34195,410342,self_employed,0,1,597,0.1552,0,0.2239,0
86e5c081,37,26487,317845,salaried,0,2,577,0.234,0,0.2269,0
ac85903e,44,56666,679999,salaried,10,1,713,0.3551,1,0.3129,0
9e927d8e,49,29613,355356,salaried,6,3,714,0.5351,0,0.1412,1
208ee08b,21,50770,609244,salaried,0,0,595,0.5536,0,0.3432,1
8506b6cf,41,44445,533341,student,0,1,547,0.2481,0,0.6054,1
951f33c6,28,25005,300065,business,1,1,676,0.3366,0,0.1346,0
fb86fd9f,64,52382,628592,salaried,10,1,567,0.2361,0,0.1243,0
1db2b1e1,48,44867,538411,business,8,1,652,0.2221,0,0.2197,1
e77adfb0,52,17804,213658,self_employed,0,2,832,0.5274,0,0.2888,1
46d131b4,43,44443,533321,salaried,6,0,616,0.3515,0,0.4588,0
7d5f391c,38,28408,340897,self_employed,6,0,807,0.2806,0,0.1093,0
a61b6db2,30,43326,519920,salaried,0,0,703,0.2254,0,0.5979,0
1f856f75,29,39378,472541,salaried,0,1,535,0.429,1,0.5521,1
84c8d7f5,26,55385,664622,salaried,0,0,760,0.4888,0,0.5155,0
3620328b,41,53846,646162,salaried,8,3,704,0.5077,0,0.1229,1
37ccc3bc,50,24698,296385,business,5,2,561,0.4113,0,0.395,0
7e0794dc,31,27860,334323,salaried,4,3,649,0.477,0,0.0561,0
f3b249f5,27,31366,376394,business,3,3,835,0.5325,0,0.1501,1
51f3e39a,21,56786,681433,salaried,0,1,813,0.158,0,0.3123,0
244c64a3,37,29303,351644,salaried,2,1,709,0.5653,0,0.1635,1
e0770111,47,40592,487115,business,9,1,803,0.4167,0,0.3188,0
79e82b8b,47,52774,633293,self_employed,0,0,494,0.1998,0,0.1657,1
faa9814a,48,35870,430447,self_employed,10,1,675,0.188,0,0.3006,0
f20740ca,39,76530,918361,business,4,1,544,0.437,0,0.3623,1
22620324,35,27497,329965,salaried,1,1,631,0.5212,0,0.7383,1
8aa5f8be,47,44717,536614,business,5,0,730,0.2963,0,0.4048,0
8dc2cf55,23,41907,502889,business,1,0,780,0.376,0,0.2366,0
254eead7,30,37124,445496,self_employed,1,0,684,0.5953,0,0.5673,1
30178e63,52,13422,161065,student,7,1,708,0.2833,0,0.1042,0
925a0edf,24,30975,371700,student,0,4,604,0.2992,0,0.1831,0
eaf5135a,34,16001,192022,salaried,0,0,650,0.2184,0,0.3358,0
58491aed,41,28027,336332,business,8,0,621,0.1711,0,0.1461,0
5f916014,35,33863,406360,salaried,1,1,827,0.2776,0,0.2663,0
ad3dbdca,46,98722,1184675,salaried,5,0,528,0.2354,0,0.3454,1
84cde85c,50,49186,590241,self_employed,12,1,736,0.5445,1,0.6822,0
97c35644,39,22024,264297,self_employed,5,0,709,0.3832,0,0.3082,0
7c58d906,48,38307,459692,salaried,6,4,626,0.2688,0,0.1347,0
33677d1a,25,42318,507823,salaried,1,1,490,0.17,0,0.331,1
0593217c,33,36624,439492,salaried,0,2,679,0.3919,1,0.5013,0
67a328a9,59,35292,423505,salaried,1,0,589,0.1957,0,0.4429,0
7ca8c065,54,27272,327265,salaried,8,1,578,0.2862,0,0.3148,0
bba36ecc,22,41172,494073,salaried,0,1,566,0.2421,0,0.5825,0
d2406f21,34,39368,472419,self_employed,0,1,666,0.3257,0,0.3445,0
40e39047,36,47518,570227,business,4,1,724,0.3034,0,0.1225,0
2109b40d,39,51062,612748,business,6,1,723,0.4581,0,0.1687,0
41bd51f6,47,50318,603823,salaried,4,1,595,0.1389,0,0.3275,1
da14bdf0,53,36730,440762,self_employed,11,0,688,0.488,0,0.376,0
9484a567,35,32539,390471,salaried,0,0,843,0.569,0,0.1886,1
5c154bda,46,48863,586365,salaried,8,2,486,0.4795,0,0.174,1
3b96f686,41,24178,290145,self_employed,3,3,673,0.1255,0,0.2534,0
43703c9e,34,11503,138037,salaried,2,1,719,0.1412,0,0.5159,0
635cec49,21,16014,192168,salaried,0,0,538,0.2802,0,0.427,1
ded8db99,45,15057,180694,salaried,8,1,663,0.1359,0,0.4179,0
515ce91c,41,45078,540938,salaried,2,2,782,0.4038,0,0.2538,0
3d5c5033,38,37152,445829,salaried,5,0,586,0.5247,0,0.4404,1
d43915eb,25,49883,598605,salaried,0,1,669,0.4782,0,0.7245,0
b5ef571c,54,44178,530145,self_employed,1,3,675,0.4429,0,0.2228,0
61b4c30e,36,55832,669995,salaried,5,3,593,0.3951,0,0.1972,0
80428349,23,58205,698463,student,0,1,652,0.433,0,0.3921,0
7713409c,21,53556,642673,salaried,0,2,693,0.4628,0,0.2602,0
a881b8ad,41,54071,648856,salaried,6,2,619,0.3441,0,0.7026,0
41cd5c3c,42,73152,877833,salaried,7,2,749,0.4226,0,0.2224,0
d7428241,30,89324,1071891,salaried,3,1,748,0.1718,0,0.5051,0
aa671bb5,39,36197,434364,business,1,4,717,0.103,0,0.3235,0
8d269637,41,69885,838627,salaried,0,1,645,0.357,1,0.3822,0
eb19692f,36,26923,323079,salaried,3,2,620,0.5626,0,0.2734,1
5aa11797,27,27597,331166,salaried,1,1,648,0.2232,0,0.1036,0
80bbbd31,44,73811,885741,salaried,2,0,613,0.4324,0,0.344,0
a64025a5,43,36641,439693,salaried,0,0,900,0.3114,0,0.6229,0
055d8530,40,16540,198484,salaried,1,1,571,0.1282,0,0.7694,0
330af23e,26,20411,244932,self_employed,2,2,616,0.3451,0,0.6626,0
ce0f1f88,21,24717,296609,salaried,0,1,601,0.555,0,0.2961,1
4e40331f,35,20627,247527,salaried,3,1,701,0.4985,0,0.1399,0
8acdfd2e,44,44542,534508,self_employed,4,2,677,0.4593,0,0.1118,0
6229a62d,45,23733,284797,salaried,8,1,539,0.3602,0,0.2037,1
d026d45a,40,30862,370346,salaried,3,0,557,0.2752,1,0.4493,0
8f2140cd,30,26631,319582,salaried,0,1,703,0.4723,0,0.2661,0
63658796,26,18933,227204,business,0,1,619,0.1119,0,0.1749,0
b63226a6,34,19351,232214,salaried,4,2,794,0.3422,0,0.3461,0
ee13a9e3,34,52746,632960,salaried,4,4,697,0.273,0,0.0993,0
ab4389cb,46,40546,486558,salaried,4,0,760,0.4733,0,0.2282,0
21e5bf95,30,8300,99604,business,3,1,644,0.4261,0,0.4718,0
5d61e266,31,26302,315633,salaried,4,1,713,0.2471,1,0.5972,0
f429dfb0,55,52304,627657,self_employed,8,0,627,0.2702,0,0.583,0
403c7d65,50,45129,541552,self_employed,8,1,651,0.2825,0,0.1431,0
3395ed6b,26,91074,1092895,student,0,0,684,0.1748,0,0.4888,0
97c8f8ae,49,31167,374004,salaried,6,0,789,0.1051,0,0.5403,0
88942218,23,41444,497335,self_employed,0,0,733,0.2017,0,0.1553,0
dbda29c4,30,23523,282279,business,3,0,733,0.3746,0,0.1698,0
3e7ec450,31,17450,209408,self_employed,3,1,639,0.259,0,0.3418,0
31c708f0,34,41238,494862,salaried,3,2,719,0.3632,0,0.1129,0
69697e19,41,29327,351935,salaried,4,1,555,0.1258,0,0.438,0
3b6524e0,36,116136,1393636,salaried,5,2,763,0.1152,0,0.2115,0
140f75c4,41,26860,322329,salaried,5,0,709,0.2038,0,0.3294,0
9ca63a3c,30,28959,347510,self_employed,1,1,643,0.1474,0,0.0985,0
65aa58f2,38,36299,435598,salaried,2,2,578,0.515,0,0.7349,1
e7858509,35,53442,641309,student,5,1,730,0.1308,0,0.662,0
