session_id,declared_age,video_estimated_age,age_discrepancy,location_mismatch_km,face_liveness_score,speech_consistency_score,device_fingerprint_seen_before,application_speed_seconds,fraud_label
8c7d814b-3d5,55,60,5,12.5,0.6568,0.8767,0,122.5,0
d008ec3b-b30,58,53,5,2.3,0.8956,0.7204,1,142.1,0
62a0bff5-ec8,56,47,9,2.6,0.6203,0.6983,1,148.4,0
9b4504ed-67b,50,61,11,33.1,0.8103,0.5391,1,177.0,0
520425f6-e93,34,32,2,11.8,0.9697,0.8191,0,85.3,0
cea094d9-2e4,55,62,7,15.2,0.7405,0.6046,1,140.6,0
560ad4b0-62a,37,31,6,16.3,0.6648,0.6571,0,113.1,0
ba061db9-4d0,47,52,5,2.7,0.4364,0.918,1,115.3,0
3c98f741-808,34,26,8,1.9,0.8946,0.7807,1,145.1,0
ce21d40d-889,50,60,10,7.5,0.9459,0.7557,1,129.9,0
aadbb344-f46,57,60,3,29.5,0.6538,0.7752,1,143.6,0
22e322e7-1ec,61,63,2,11.6,0.8815,0.692,0,133.4,0
b16f77cc-d8c,39,34,5,13.2,0.3257,0.8327,1,154.7,0
7562f6bc-82c,40,30,10,9.0,0.6856,0.7436,0,104.2,0
e99cee66-fe7,42,52,10,19.5,0.6004,0.8397,1,141.6,0
c8c24f01-11c,27,19,8,13.8,0.964,0.936,0,161.0,0
a7a5f7ea-e71,34,44,10,26.8,0.8789,0.2889,1,72.7,1
205efdd9-514,62,65,3,3.5,0.5686,0.98,1,179.8,0
ff438ab5-527,33,21,12,39.8,0.6102,0.6007,1,124.9,0
598a23c8-1f2,32,30,2,23.2,0.7879,0.8725,0,98.7,0
6e7aebd9-026,25,25,0,3.7,0.939,0.5996,1,75.9,0
c0c1da96-87c,51,42,9,0.4,0.8739,0.7911,1,134.6,0
d9b7837c-aba,64,76,12,18.8,0.7963,0.624,1,128.3,0
c9af1e2d-3f8,35,37,2,13.5,0.9455,0.6002,0,98.6,0
39f7b91c-8c4,60,48,12,21.2,0.5237,0.7558,1,121.0,0
968fd0d9-2b4,63,51,12,20.6,0.5585,0.8148,1,147.1,0
f1833ea5-a9e,45,51,6,37.1,0.7102,0.4998,0,178.1,0
15c438bb-700,41,51,10,6.4,0.5465,0.4947,1,164.1,0
80e2e7b4-e03,36,35,1,18.7,0.9018,0.4355,1,114.5,0
caf74466-b32,25,18,7,2.6,0.7907,0.724,1,27.1,0
0adb1a5a-ee0,36,46,10,0.4,0.5775,0.9273,0,43.6,0
18f5be70-483,25,20,5,15.2,0.9326,0.9816,0,18.1,0
84859e9d-352,56,46,10,10.4,0.6708,0.8942,1,89.2,0
d7cfe662-8cd,38,47,9,31.4,0.7801,0.8083,0,94.8,0
45814733-9f8,47,47,0,3.6,0.8902,0.568,1,65.7,0
2654b419-952,62,50,12,20.4,0.8872,0.8964,1,148.0,0
57d7d8fc-561,25,25,0,0.7,0.9936,0.7782,1,95.1,0
33d199bb-87b,27,30,3,37.5,0.8043,0.736,1,182.8,0
265f213c-7c6,64,58,6,13.8,0.9922,0.7151,1,166.4,0
d05f6ccc-506,34,25,9,0.8,0.6979,0.784,0,112.5,0
1884d292-df7,24,18,6,12.4,0.8243,0.833,1,116.1,0
d3dc7c68-e21,58,53,5,4.4,0.6173,0.9466,1,49.5,0
0af8ed16-80f,60,51,9,20.6,0.8772,0.7464,1,122.1,0
6b6d779e-447,58,65,7,12.2,0.683,0.3306,1,138.5,0
9045e699-30c,31,21,10,6.0,0.8736,0.4905,0,131.0,1
398bc8af-5f8,32,33,1,2.7,0.9378,0.8474,0,154.7,0
482bc73b-f59,39,50,11,3.8,0.6916,0.7053,0,141.8,0
560f0e91-f6e,34,43,9,2.1,0.685,0.7177,1,112.4,0
2134d2fc-876,60,60,0,23.0,0.5883,0.891,0,109.3,0
fe6c49dc-e66,22,34,12,6.1,0.8784,0.6614,0,141.7,0
f87779e2-394,30,32,2,16.5,0.7049,0.6293,1,105.7,0
7fc75d11-9c9,22,18,4,2.5,0.6971,0.9265,1,134.9,0
4d788351-294,59,62,3,19.6,0.9166,0.9158,1,153.5,0
2557e3cb-d86,58,63,5,36.2,0.611,0.661,1,146.2,0
8218065f-c8f,22,21,1,2.8,0.8267,0.5156,1,140.3,0
b8c0e327-40a,35,26,9,17.1,0.8301,0.5974,1,142.3,0
433d994b-bca,37,27,10,3.9,0.7131,0.6745,0,133.9,0
c125a24e-dc6,55,50,5,7.6,0.8319,0.5573,0,127.5,0
165d20b9-b33,59,50,9,1.8,0.8314,0.5581,0,106.0,0
d9cc2b07-e48,45,49,4,0.5,0.9759,0.9141,0,146.3,0
8bb271ba-05c,32,37,5,5.8,0.8104,0.7442,1,71.5,0
8d2c3e7d-478,28,23,5,51.8,0.5326,0.2855,1,52.2,0
244537c5-605,44,38,6,3.8,0.8321,0.7027,1,21.8,0
d79a19be-cf9,64,68,4,1.0,0.6067,0.4353,1,77.3,0
5e2c41d5-d3b,40,39,1,5.0,0.8178,0.8843,1,80.9,0
8438b0bb-229,57,47,10,14.2,0.8787,0.6398,1,120.4,0
085e411f-37e,48,60,12,2.9,0.9497,0.8606,1,58.4,0
49cfc687-b00,52,61,9,1.4,0.9882,0.3715,0,64.6,1
8bee5974-3d1,37,41,4,3.4,0.7255,0.8522,0,127.7,0
abf9140e-f39,21,19,2,18.5,0.808,0.9557,1,129.7,0
54de2b2b-ca6,23,18,5,16.8,0.677,0.876,1,145.7,0
fac3fcd3-737,47,48,1,10.0,0.8507,0.829,1,131.7,0
07fe0107-767,36,28,8,21.5,0.5639,0.6929,0,72.9,0
2c70b447-32d,35,28,7,75.8,0.6819,0.8633,1,86.6,0
0f2bd11f-794,45,42,3,13.2,0.9134,0.2477,1,162.5,0
edafe7e3-b77,58,64,6,7.9,0.7204,0.9908,0,130.8,0
ce063c37-835,62,54,8,3.5,0.7303,0.419,0,53.5,0
54204340-a80,63,67,4,4.9,0.7247,0.8387,1,131.3,0
e396657a-fb5,58,48,10,41.4,0.7475,0.9298,0,67.6,0
e89bd0d9-1b1,46,36,10,12.8,0.7836,0.6702,1,144.2,0
6959ac68-85f,50,41,9,2.2,0.9266,0.1208,0,160.6,0
da83f165-91b,45,34,11,11.9,0.7505,0.9861,1,165.3,0
0058168a-794,43,46,3,28.3,0.9892,0.2934,1,88.6,0
c3bba1bf-b54,52,64,12,8.6,0.5881,0.6721,0,85.5,1
60fd099a-ee9,30,42,12,41.6,0.5613,0.612,1,120.8,0
c80540f4-68a,29,18,11,6.8,0.9164,0.7676,1,75.7,0
fc1c8162-ea0,21,18,3,23.6,0.773,0.5001,1,112.6,0
3126108b-680,37,37,0,7.9,0.8746,0.8622,1,118.8,0
6eb36501-932,34,35,1,19.1,0.9704,0.5062,1,73.3,0
ef9e5aa8-18f,56,54,2,3.4,0.7041,0.9395,1,141.4,0
50c4be14-52c,57,69,12,20.5,0.7155,0.5905,1,84.5,0
a44bca7a-32b,50,40,10,1.6,0.9163,0.659,1,127.6,0
97e08f83-b91,21,31,10,1.0,0.7655,0.7887,1,78.0,0
809f5312-923,53,55,2,20.9,0.9402,0.6333,0,194.3,0
bcd08af1-8af,61,65,4,21.5,0.89,0.681,1,188.9,0
c75dd6f8-be6,54,62,8,13.9,0.4,0.975,1,167.5,0
cbb95e5d-3c7,22,21,1,6.2,0.7578,0.7741,0,185.9,0
30e30374-447,39,50,11,1.1,0.9444,0.6008,0,145.6,0
10ca81ff-be8,59,55,4,31.7,0.8003,0.9755,1,74.0,0
3d0c0c43-1a6,40,39,1,5.6,0.4507,0.4626,0,189.3,0
be030843-47f,29,33,4,37.1,0.6421,0.9073,0,29.7,0
a58f94e0-3ef,23,30,7,89.6,0.6171,0.5837,1,83.2,0
7ea22537-703,43,51,8,27.9,0.6038,0.4629,1,91.1,0
c278af13-084,25,28,3,10.7,0.511,0.8167,1,81.3,0
b39b77ea-92c,45,36,9,17.5,0.8438,0.881,1,149.7,0
aba4510e-65a,28,24,4,30.3,0.895,0.7912,1,162.5,0
92348022-0f2,49,58,9,23.7,0.7132,0.7079,1,82.9,0
c362bd29-e3a,21,26,5,11.4,0.8657,0.7915,1,154.7,0
60539dcf-aa3,36,45,9,81.2,0.7032,0.6405,1,70.6,1
0ba58c3c-a25,30,19,11,5.3,0.7442,0.6276,1,114.7,0
f7c02b47-158,60,64,4,24.6,0.9415,0.9526,1,112.8,0
b1f47e58-a6f,40,46,6,4.3,0.6686,0.7856,1,175.6,0
e05cc1a3-6c5,49,49,0,0.5,0.8835,0.6095,0,178.7,0
cfb78cc4-c26,63,70,7,9.0,0.8036,0.5247,1,41.0,0
c785914c-a95,32,31,1,9.2,0.835,0.8076,1,244.5,0
3f87f4bc-3ab,61,50,11,0.3,0.8639,0.6707,1,59.9,0
ff33a928-312,34,31,3,3.3,0.8774,0.5659,1,77.5,0
6f8f1245-0d6,63,52,11,13.4,0.9151,0.7387,1,79.7,0
44bfca14-fd4,61,67,6,13.7,0.58,0.9613,1,156.7,0
8fd75fe6-3f5,37,42,5,21.1,0.9257,0.8245,1,59.8,0
a3fbc2c4-c73,42,34,8,3.1,0.7088,0.8984,1,162.4,0
55196d1e-013,22,25,3,3.9,0.9344,0.8464,1,52.6,0
a7e8a51c-1d5,26,18,8,25.4,0.7363,0.5816,1,107.5,0
402c1665-3d3,39,48,9,31.0,0.9282,0.7092,0,70.4,0
6618029c-416,57,49,8,12.3,0.9584,0.7433,1,162.1,0
fb9f90ce-c7a,64,76,12,1.4,0.9674,0.582,1,117.6,0
5754b3cb-7cc,60,64,4,7.6,0.7124,0.9872,1,92.6,0
3d502e71-de6,37,31,6,16.5,0.9668,0.8152,0,73.6,0
66c744bd-d32,44,55,11,23.5,0.7211,0.8513,0,123.0,0
80f17119-dcc,46,50,4,15.7,0.5335,0.9813,1,178.2,0
2fa40825-e02,31,30,1,45.4,0.9537,0.9881,0,99.9,0
3198fe9c-d3f,45,45,0,12.4,0.9462,0.4929,0,197.7,0
006e1565-c33,22,18,4,32.4,0.8169,0.7438,1,188.1,0
71c9f756-8a5,35,39,4,10.3,0.7045,0.9796,0,144.0,0
59cd481c-105,59,51,8,5.7,0.794,0.4432,1,110.5,0
a2fdc0aa-e77,33,39,6,36.5,0.273,0.7612,1,101.3,0
73968515-545,31,22,9,3.3,0.5743,0.679,1,171.2,1
5622cb18-f69,38,31,7,68.2,0.9672,0.6564,1,78.6,0
526d6a41-906,57,60,3,39.2,0.9225,0.9046,1,119.9,0
80cd539f-b0f,24,35,11,10.2,0.546,0.5227,1,133.8,0
026bc271-3fd,38,44,6,7.1,0.8584,0.9893,1,101.1,0
a17b9681-257,45,51,6,30.4,0.5871,0.7377,1,206.7,0
949c3eec-fd1,55,66,11,11.6,0.8884,0.8372,1,58.6,0
4a66c89d-b4a,40,30,10,53.0,0.7248,0.7917,0,130.3,1
3bff667f-ab9,29,23,6,22.1,0.9569,0.882,1,99.5,0
34596f71-ff3,35,31,4,13.3,0.9087,0.7571,0,149.6,0
3f7197b1-5b3,25,26,1,1.5,0.9794,0.9584,1,139.1,0
7b48e771-902,32,28,4,18.3,0.7883,0.8352,1,104.6,0
25666bae-7c7,40,49,9,7.2,0.6683,0.6749,1,63.3,0
6a53e64c-b9a,35,30,5,1.1,0.7772,0.7315,1,104.4,0
20c7f9d7-4ec,26,29,3,7.6,0.9615,0.7835,0,90.1,0
c4866b45-fa3,55,46,9,48.6,0.7016,0.544,1,75.0,0
d7e86821-c27,60,61,1,2.6,0.7733,0.8684,1,135.1,0
77d97aa0-b8c,59,57,2,1.8,0.9543,0.832,1,179.6,0
beda0ad2-28a,35,40,5,41.1,0.775,0.6256,1,105.8,0
7459f15e-cb4,22,32,10,2.2,0.881,0.8456,1,204.8,0
38b8950f-56b,23,25,2,5.9,0.9044,0.4483,1,103.8,0
6c3ae10a-426,54,50,4,26.2,0.8413,0.8919,1,156.1,0
e7a85b15-b0b,43,51,8,11.7,0.6386,0.6602,1,81.4,0
a4383ae3-580,29,31,2,12.4,0.9611,0.5497,1,196.3,0
d105b50e-a88,58,52,6,5.0,0.7847,0.8127,0,152.5,0
c97a1527-2c5,56,45,11,1.1,0.4142,0.6601,0,133.2,0
fc4bc5be-a4a,35,43,8,1.8,0.6763,0.8035,0,114.2,0
98da8ce3-5e4,62,69,7,4.6,0.9573,0.904,1,136.1,0
f10842fb-9c8,63,54,9,3.9,0.9479,0.8407,1,108.2,0
d24c3e82-d42,33,28,5,24.7,0.9785,0.7767,1,124.8,0
2e93dd8a-3e0,27,38,11,45.7,0.7594,0.4858,1,57.4,0
bee0159f-680,41,46,5,0.6,0.977,0.5115,1,141.7,0
0d6a5a00-8e9,24,23,1,13.3,0.8509,0.6798,1,150.3,0
7b354812-d83,53,50,3,13.8,0.462,0.5609,1,96.8,0
916a375a-bb5,35,38,3,2.0,0.8195,0.8574,1,148.3,0
b588d440-607,23,34,11,66.0,0.5335,0.7888,1,81.0,0
c708523e-38f,50,48,2,33.0,0.6829,0.813,1,78.2,0
20213c3e-b1c,57,60,3,2.8,0.8174,0.8947,1,103.7,0
8ecf7e2a-5bb,59,58,1,17.3,0.6833,0.7983,1,152.3,0
28a43621-949,31,24,7,18.1,0.9266,0.3894,1,136.6,0
1813e19f-37e,55,52,3,21.2,0.888,0.3826,1,136.7,0
47b4c9b3-f7a,60,52,8,10.4,0.7454,0.9335,0,32.4,0
b34652e1-41a,24,18,6,9.8,0.8601,0.914,1,114.7,0
93c013ab-954,30,21,9,30.8,0.7679,0.7914,1,115.0,0
b6ed2537-84a,32,37,5,19.2,0.9864,0.7354,1,123.3,0
3dff6974-fd2,64,72,8,8.7,0.9582,0.7281,1,164.7,0
6e97945f-0cf,28,36,8,3.3,0.8375,0.5527,0,210.5,0
4986f8e8-48b,22,18,4,12.3,0.7184,0.7566,0,186.2,0
9ce8a7fd-82b,34,34,0,28.2,0.6905,0.6443,0,159.4,0
45ecec94-9ce,55,63,8,11.2,0.5636,0.9306,1,151.4,0
249ddce8-423,42,35,7,33.6,0.922,0.9616,1,160.3,0
bd211e8f-278,21,19,2,3.4,0.9334,0.6309,1,171.4,0
83c34c61-068,29,25,4,15.7,0.823,0.9695,0,150.7,0
d1be8100-ad2,34,37,3,6.4,0.4018,0.6244,1,114.4,0
8dbd3d5b-6d9,50,50,0,21.1,0.6622,0.4759,1,140.3,0
891c8017-ea4,52,56,4,10.9,0.786,0.9932,1,19.7,0
5a61694c-58d,45,38,7,25.7,0.8504,0.6427,0,139.0,0
a05a1766-a11,57,66,9,8.3,0.8721,0.4987,1,99.6,1
2a7907b8-d4b,32,32,0,4.2,0.7201,0.8222,1,115.1,0
f4c50f41-031,63,72,9,43.2,0.8844,0.9211,1,155.8,0
74fe49fa-5d3,58,60,2,4.0,0.5402,0.8487,1,105.2,0
064a8d09-6f5,40,32,8,7.4,0.9094,0.7678,0,126.3,0
2b79a964-d02,39,27,12,10.3,0.8414,0.773,0,136.4,0
addbb908-f8f,61,60,1,4.6,0.8807,0.9022,1,94.0,0
594abd82-05c,59,48,11,4.6,0.8548,0.6559,1,191.9,0
5e9534b5-ed4,35,23,12,11.4,0.9789,0.6731,1,117.2,0
a10aaa29-d6a,22,18,4,10.7,0.8831,0.493,1,104.5,0
1085c79e-0e1,33,44,11,4.1,0.8619,0.5121,0,89.6,0
f4a094ea-a76,34,43,9,3.7,0.8258,0.411,1,120.7,0
cf286097-1d1,28,25,3,28.4,0.5735,0.781,1,154.9,0
b9573bd6-e73,56,61,5,1.4,0.6853,0.6643,0,96.8,0
139435e0-5a0,50,44,6,31.4,0.7683,0.6675,1,172.5,0
7d8f149e-cef,51,44,7,1.9,0.8684,0.9642,1,146.3,0
10859fc5-cf1,39,29,10,49.0,0.9753,0.7526,0,111.3,0
5ab65e07-64f,34,40,6,0.8,0.8012,0.8539,0,90.5,0
c4de5367-f3e,32,29,3,3.7,0.9836,0.7103,1,97.6,0
70f0ff85-26d,28,37,9,41.0,0.8496,0.598,1,69.0,0
c1a30f2f-4cf,26,25,1,9.6,0.7511,0.5524,1,16.8,0
fd99f0fc-0c2,35,29,6,25.2,0.935,0.8005,1,204.4,0
58967e34-bc8,40,51,11,14.0,0.4958,0.7741,1,155.6,0
1318537d-c26,28,27,1,1.3,0.6372,0.7342,0,86.2,0
4e63a368-112,25,30,5,7.8,0.6128,0.9339,1,131.6,0
35a48cbe-f72,46,54,8,34.3,0.5721,0.6514,1,107.2,0
a8d80afe-a23,24,35,11,27.1,0.959,0.6656,1,78.5,0
1744fd7f-c71,64,68,4,28.9,0.7544,0.9651,1,59.4,0
e793928c-387,61,50,11,10.5,0.8129,0.5543,1,84.7,0
6ae89ce0-70b,37,46,9,7.3,0.8365,0.8116,1,68.8,0
f381fbb5-be9,22,29,7,21.2,0.7085,0.8466,1,122.3,0
c5eaea4d-73a,29,19,10,0.6,0.5048,0.6495,1,97.2,0
2f7d1578-43e,47,37,10,4.0,0.8817,0.6404,1,102.8,0
6d7ac066-a2b,32,43,11,2.3,0.9146,0.5782,1,153.4,0
151255d1-9c3,53,42,11,8.4,0.9509,0.9869,1,128.5,0
ce011488-ab3,51,39,12,10.8,0.879,0.6325,1,165.4,0
353d1009-b7c,46,48,2,17.2,0.9497,0.3754,1,28.0,0
dd104009-63a,59,53,6,7.5,0.9009,0.3337,0,209.0,0
18f66b23-103,37,49,12,5.9,0.3885,0.7033,0,150.8,0
28f707c7-8d6,42,32,10,0.2,0.6547,0.521,1,72.5,0
9fdf0f25-b48,24,20,4,0.4,0.7829,0.7839,1,136.0,0
b01fa908-31d,29,34,5,7.9,0.9933,0.7334,1,186.6,0
96e0a970-83b,42,44,2,9.4,0.9189,0.5023,1,168.2,0
d687cfc3-f17,40,45,5,12.8,0.5367,0.9016,1,116.1,0
5c282fdb-fd0,41,50,9,8.7,0.9633,0.5385,0,104.6,0
835a8314-ab8,57,50,7,8.7,0.4431,0.9097,1,178.4,0
c30c9090-82d,59,50,9,6.6,0.8342,0.8661,1,145.0,0
5700547f-f0f,49,59,10,103.3,0.6392,0.862,1,146.1,0
13271df0-be0,47,59,12,1.5,0.4583,0.9623,0,127.0,0
2204b2a7-08a,38,39,1,13.6,0.9167,0.8673,1,132.9,0
1bdf37d8-978,48,36,12,10.5,0.3897,0.5843,1,145.0,0
17710a0f-4cf,45,47,2,16.6,0.9219,0.8703,1,160.8,0
71ae3128-593,29,39,10,40.2,0.6514,0.8365,1,189.9,0
eb7ac5c5-989,54,66,12,16.0,0.442,0.6766,1,128.5,1
f102bd11-97c,29,22,7,17.9,0.9792,0.9477,0,32.8,0
e2b80a4a-bc7,57,55,2,14.2,0.694,0.7928,1,144.5,0
1f7079ac-aa2,39,50,11,13.1,0.8999,0.8173,1,129.1,0
49d98e71-05d,37,38,1,5.0,0.9677,0.8959,1,118.7,0
ca683896-205,62,68,6,14.0,0.8789,0.3388,1,160.9,0
1d937378-d01,38,37,1,7.6,0.7344,0.3952,1,142.2,0
284ed4f9-f9e,48,45,3,9.0,0.8296,0.8665,1,130.5,0
46b5c00b-4ba,22,28,6,2.3,0.9273,0.8682,1,125.5,0
b5b75485-315,47,36,11,10.1,0.8168,0.6821,1,111.0,0
730f075f-d86,62,51,11,1.3,0.6914,0.9313,1,157.3,0
481fd696-6cf,62,53,9,5.9,0.9158,0.8717,0,91.9,0
e611b5f7-15f,41,45,4,1.1,0.7065,0.4497,1,133.1,0
c9973e8a-519,27,32,5,9.9,0.8289,0.6262,1,203.3,0
f83c202a-f67,38,29,9,4.5,0.7037,0.7345,1,103.3,0
14e4e76b-164,48,57,9,2.3,0.9249,0.5282,1,55.0,0
895b9cd7-b86,43,44,1,36.1,0.8152,0.5555,1,134.2,0
a03b7534-c15,64,61,3,7.6,0.9589,0.876,1,135.2,0
1e400aff-970,52,56,4,40.1,0.9229,0.7736,1,70.8,0
321078d1-613,28,22,6,1.8,0.5366,0.6249,1,75.3,0
71a9e3f8-e6d,29,38,9,1.9,0.4891,0.7832,1,125.2,0
64d99dc1-586,54,52,2,23.7,0.5277,0.6817,0,97.9,0
bf29cfe6-898,30,20,10,2.3,0.5872,0.712,1,108.3,0
a0261293-6c5,54,55,1,36.5,0.9968,0.7886,0,191.6,0
3f3710f7-f3d,38,38,0,0.2,0.8436,0.944,1,46.5,0
7f40cadc-aed,30,20,10,21.6,0.9389,0.8342,1,99.8,0
ebbf18d2-e58,22,18,4,21.2,0.7194,0.58,1,129.5,0
984aad86-dae,35,38,3,15.2,0.6265,0.5808,1,152.4,0
ccd51345-524,58,67,9,41.3,0.6405,0.8527,1,102.5,0
bad4fd6c-cbf,48,40,8,16.5,0.3769,0.5823,1,32.7,0
c75f35a4-780,48,54,6,17.1,0.9415,0.7297,0,171.4,0
5b42633d-e2d,34,32,2,14.4,0.6976,0.7682,0,86.5,0
3aa563b8-801,32,31,1,15.1,0.8886,0.8181,1,127.5,0
9e6782e8-c5f,62,62,0,17.1,0.946,0.5257,1,95.7,0
e5d82f4d-d45,48,36,12,4.7,0.7215,0.7221,1,121.4,0
d35f4442-1f9,24,21,3,10.3,0.8656,0.8002,1,121.0,0
511af71d-41c,32,26,6,21.2,0.801,0.6472,0,118.1,0
35733109-9f0,50,45,5,13.3,0.6097,0.9155,1,105.2,0
b1427937-3cd,59,63,4,0.6,0.9235,0.5977,1,122.4,0
921cd569-19f,29,18,11,13.1,0.5311,0.6496,1,122.9,0
46e367d5-2cd,30,26,4,28.7,0.5736,0.5888,1,123.1,0
e9080a0d-4de,28,24,4,18.1,0.9376,0.3569,1,140.7,0
0857d619-69b,29,35,6,51.0,0.9294,0.2191,1,70.9,1
f3d3b352-69d,47,51,4,12.5,0.8205,0.6711,0,80.1,0
04b05843-0e3,40,31,9,13.9,0.9958,0.7818,0,148.5,0
6cf9064f-8b4,53,48,5,30.9,0.6488,0.3254,0,118.9,0
574663d2-caa,41,29,12,16.4,0.8826,0.9566,0,99.3,0
b9781d22-b22,45,55,10,11.4,0.6381,0.2703,1,80.0,1
e98a7cdd-4c8,28,33,5,9.0,0.4979,0.7821,0,45.5,0
cb6a3c8e-a68,26,27,1,0.2,0.6789,0.9726,0,133.5,0
b7622e6a-e7e,57,46,11,11.1,0.8812,0.4923,1,105.0,1
ca0ef87c-4b9,61,65,4,0.8,0.542,0.8305,1,106.4,0
cbcefb44-9c1,50,54,4,33.5,0.6557,0.3055,0,139.1,0
27129288-5d7,57,68,11,15.4,0.5401,0.1723,0,97.3,0
c4999cf3-0ac,57,52,5,3.2,0.8535,0.5221,0,106.2,0
2e5c33de-4bf,43,49,6,28.4,0.5887,0.4938,1,110.6,0
8860c0a2-107,40,52,12,12.3,0.755,0.659,1,176.7,0
8e43c9dd-ad2,39,48,9,2.2,0.7506,0.9352,1,98.6,0
1a853e58-2d7,24,18,6,9.1,0.9934,0.8423,1,123.4,0
4b29e9f1-602,38,35,3,3.1,0.8343,0.9173,1,118.5,0
361eac3c-4b9,48,57,9,3.3,0.6339,0.7863,1,72.9,0
2133bf58-c74,50,54,4,7.1,0.6222,0.5137,1,104.3,0
a0d6d072-b9d,53,54,1,14.4,0.5445,0.6429,0,77.8,0
b984136e-06a,56,52,4,1.5,0.7648,0.7133,1,97.8,0
92db5779-b4d,38,43,5,2.0,0.6708,0.8042,1,59.6,0
7f62b893-76e,30,33,3,31.1,0.4704,0.819,1,194.7,0
45377dff-9ac,39,42,3,22.7,0.8053,0.586,1,71.6,0
231ba12a-4bd,26,30,4,24.3,0.453,0.843,1,58.1,0
4a7d79bb-6ed,46,51,5,3.0,0.8882,0.5574,0,92.0,0
0027e696-37f,58,67,9,33.5,0.8549,0.9237,1,145.6,0
cb949cc1-455,56,63,7,34.0,0.8524,0.843,1,92.6,0
bf953bdf-feb,27,34,7,6.6,0.801,0.9633,1,126.4,0
14959345-db6,27,18,9,10.1,0.9338,0.1662,1,106.8,0
3386dd53-731,51,59,8,13.7,0.9474,0.4118,1,96.9,0
7cee8769-0a9,43,52,9,0.6,0.5826,0.9098,1,113.2,1
6cb603f8-aa6,45,49,4,9.9,0.9135,0.6935,1,133.1,0
8c731f8e-c8e,33,36,3,36.1,0.6859,0.7083,1,86.1,0
abadcc00-98b,45,35,10,8.1,0.9898,0.4325,1,136.1,0
e034d561-e14,59,55,4,2.5,0.7982,0.6213,1,194.6,0
dcba81fb-e88,62,58,4,24.5,0.7997,0.6472,1,172.4,0
8b6d35de-274,30,33,3,3.1,0.6883,0.7591,0,188.2,0
694fbab4-75b,41,34,7,2.4,0.7165,0.6865,1,86.7,0
341bd723-6c3,45,40,5,4.1,0.7694,0.5669,1,99.6,0
5198a692-dcb,47,59,12,2.7,0.8884,0.9146,0,110.6,0
ab2ae351-775,62,62,0,3.4,0.6775,0.6374,0,109.8,0
58a46176-85a,35,31,4,10.3,0.7723,0.9094,1,88.2,0
7c1e9730-d6c,51,46,5,17.4,0.7837,0.7368,1,121.6,0
25dcf223-242,50,51,1,11.7,0.9584,0.3755,1,123.8,0
73d3e916-554,22,18,4,19.9,0.7462,0.725,1,142.4,0
781ec945-2a2,53,47,6,35.2,0.919,0.8314,1,120.5,0
9a9cb5fc-c05,51,57,6,8.3,0.737,0.6324,0,125.1,0
d7efb56f-229,27,38,11,14.5,0.6991,0.7229,1,114.0,0
d9a85c4b-0e1,25,30,5,3.9,0.5405,0.5636,1,98.8,0
0eb373bb-c63,29,19,10,1.7,0.7027,0.7258,1,180.3,0
a46d8a0a-4a1,53,46,7,45.4,0.6415,0.7333,0,10.0,0
f579c4e4-361,45,53,8,9.8,0.6197,0.7732,0,156.0,0
32db8f41-0a7,36,32,4,3.7,0.7316,0.8948,1,135.5,0
bc140464-757,35,27,8,25.1,0.8172,0.726,1,173.9,0
5b655eac-ff9,42,33,9,0.5,0.8003,0.8426,1,82.5,0
3ffe2fb2-88d,53,63,10,23.8,0.5174,0.797,1,166.4,1
545b685f-232,58,51,7,33.0,0.6944,0.9164,1,53.2,0
8df04991-5b2,56,51,5,8.3,0.9291,0.7283,0,144.0,0
f522d6f5-dd4,51,50,1,1.1,0.5757,0.9766,1,110.7,0
7eb1e646-4a5,28,34,6,16.3,0.7368,0.4437,1,172.8,0
8711817f-0b8,48,47,1,20.8,0.7155,0.6491,0,187.0,0
dd1b6c55-e17,45,56,11,1.9,0.8817,0.3489,0,128.1,0
57893b5b-390,27,35,8,5.1,0.8352,0.3938,0,144.1,0
cc6114bd-b44,22,18,4,21.7,0.4062,0.4458,1,104.7,1
9dc5d667-c3f,55,61,6,12.3,0.8105,0.6024,1,127.0,0
e912aa4f-b09,28,21,7,0.8,0.676,0.8942,1,149.9,0
30140990-a69,53,42,11,9.5,0.8151,0.8934,1,164.5,0
5a9509e3-d6d,21,27,6,22.3,0.1862,0.7223,1,131.0,0
30165bc6-e57,38,43,5,9.2,0.6458,0.5076,0,141.7,0
c5a55729-593,51,49,2,6.1,0.831,0.7491,0,123.6,0
4443acff-54e,23,34,11,12.8,0.8029,0.3025,1,123.7,0
e1b4bc59-4c7,51,63,12,32.5,0.7075,0.8453,0,154.0,0
5965a42f-0e3,29,29,0,42.7,0.9599,0.7236,1,122.7,0
9eb73c83-cb5,55,50,5,1.2,0.7772,0.8302,1,112.1,0
7099f13e-3ce,32,41,9,14.5,0.6227,0.9573,1,104.1,0
0d88549a-b9c,36,31,5,1.6,0.9502,0.9527,1,98.9,0
923c3da7-2a5,36,26,10,6.8,0.6934,0.5277,1,44.6,0
027679cc-8e5,55,57,2,14.3,0.7798,0.9388,1,101.8,0
6648c6f0-0df,45,53,8,9.3,0.8761,0.1576,0,124.9,0
24859a70-9a0,53,62,9,16.9,0.7316,0.5698,1,123.8,0
a1512d31-b10,22,18,4,10.5,0.854,0.8396,1,41.4,0
854e40a8-be3,42,46,4,10.8,0.7508,0.8338,1,83.7,0
